UserId,Date,Revenue
3223822,30-07-2017,100
3223822,02-08-2017,90
3223822,03-08-2017,100
3223822,06-08-2017,20
3223822,09-08-2017,100
3223822,27-09-2017,100
3223822,28-09-2017,100
3223835,07-04-2017,150
3223871,13-02-2017,40
3223871,31-03-2017,20
3223871,01-05-2017,20
3223871,04-07-2017,20
3223871,04-08-2017,20
3224003,22-10-2016,35
3224003,07-01-2017,30
3224003,19-02-2017,30
3224003,12-06-2017,40
3224058,20-12-2016,30
3224058,26-12-2016,170
3224058,16-06-2017,34
3224058,17-06-2017,40
3224058,18-06-2017,20
3224058,23-06-2017,35
3224058,25-06-2017,178
3224058,26-06-2017,320
3224058,02-07-2017,140
3224058,07-07-2017,61
3224058,09-07-2017,30
3224058,16-07-2017,70
3224058,19-07-2017,50
3224065,25-02-2017,21.32
3224066,12-02-2017,44.54
3224081,19-10-2016,25
3224101,03-12-2016,40
3224121,17-01-2017,80
3224153,04-02-2017,350
3224153,05-02-2017,580
3224153,10-02-2017,700
3224153,11-02-2017,500
3224153,12-02-2017,100
3224153,15-02-2017,200
3224216,22-03-2017,450
3224223,10-04-2017,30
3224223,11-04-2017,180
3224223,12-04-2017,20
3224223,15-04-2017,170
3224223,16-04-2017,60
3224223,10-05-2017,35
3224223,09-07-2017,50
3224223,17-09-2017,305
3224223,20-09-2017,75
3224226,21-12-2016,100
3224226,17-01-2017,100
3224232,08-01-2017,20
3224242,23-01-2017,29.84
3224242,31-01-2017,17.05
3224242,01-02-2017,17.05
3224242,05-02-2017,59.69
3224242,06-02-2017,33.25
3224242,07-02-2017,51.16
3224242,12-02-2017,17.16
3224242,13-02-2017,77.23
3224242,10-04-2017,21.26
3224242,08-05-2017,21.26
3224242,10-07-2017,17.56
3224339,08-10-2016,17.82
3224339,24-07-2017,18.34
3224355,09-11-2016,25
3224355,29-11-2016,40
3224355,30-11-2016,55
3224355,14-01-2017,60
3224355,15-01-2017,20
3224355,21-01-2017,20
3224355,22-01-2017,80
3224355,24-01-2017,110
3224355,30-01-2017,50
3224355,05-02-2017,76
3224362,17-01-2017,17.05
3224362,23-01-2017,21.32
3224362,25-01-2017,42.63
3224362,30-01-2017,21.32
3224362,17-07-2017,21.95
3224452,24-11-2016,300
3224452,25-11-2016,50
3224452,28-11-2016,50
3224582,21-01-2017,26.72
3224588,23-11-2016,36.97
3224588,25-11-2016,24.23
3224588,27-11-2016,22.27
3224588,28-11-2016,65.83
3224600,11-12-2016,100
3224600,12-12-2016,50
3224600,18-12-2016,100
3224600,23-12-2016,30
3224645,10-12-2016,187.58
3224645,11-12-2016,1125.49
3224669,17-01-2017,37.52
3224669,18-01-2017,150.07
3224669,20-01-2017,18.76
3224669,21-01-2017,18.76
3224669,22-01-2017,131.31
3224669,23-01-2017,37.52
3224669,24-01-2017,18.76
3224669,26-01-2017,28.14
3224669,21-02-2017,48.19
3224669,11-03-2017,48.17
3224669,15-05-2017,18.02
3224669,16-05-2017,72.07
3224801,06-11-2016,20
3224802,23-11-2016,500
3224854,18-10-2016,21.32
3224928,13-12-2016,30
3224928,14-12-2016,100
3224928,15-12-2016,50
3224928,20-12-2016,270
3224928,28-02-2017,80
3224928,09-03-2017,80
3224928,25-03-2017,80
3224928,26-03-2017,120
3224928,27-03-2017,60
3224928,28-03-2017,100
3224928,24-04-2017,50
3224928,25-04-2017,40
3224928,08-06-2017,330
3224954,14-10-2016,93.79
3224954,15-10-2016,937.91
3224954,30-10-2016,56.27
3224992,06-01-2017,38.37
3224992,07-01-2017,711.97
3225059,08-11-2016,270
3225059,09-11-2016,45
3225059,10-11-2016,270
3225059,11-11-2016,85
3225059,12-11-2016,300
3225059,18-11-2016,185
3225059,19-11-2016,215
3225059,26-12-2016,5979
3225059,27-12-2016,5370
3225094,28-11-2016,25
3225127,24-03-2017,68.21
3225196,27-02-2017,1065.83
3225277,13-11-2016,17.82
3225692,07-11-2016,17.05
3226047,25-12-2016,60
3226162,09-02-2017,51.16
3226162,31-07-2017,17.56
3226184,24-11-2016,11.68
3226184,26-11-2016,11.68
3226184,28-11-2016,17.52
3226184,02-12-2016,11.68
3226478,19-02-2017,42.63
3226478,13-04-2017,51.26
3226600,14-11-2016,11.68
3226600,21-11-2016,23.35
3226680,15-11-2016,18.1
3226680,10-04-2017,13.82
3226680,02-05-2017,14.81
3226988,24-10-2016,100
3227052,20-01-2017,20
3227070,24-10-2016,75.42
3227070,25-10-2016,181.02
3227183,07-11-2016,3850
3227183,12-11-2016,220
3227183,14-11-2016,20
3227183,18-11-2016,100
3227319,31-10-2016,115.96
3227319,03-11-2016,311.22
3227319,08-11-2016,302.69
3227319,10-11-2016,21.32
3227319,17-11-2016,51.49
3227319,23-11-2016,72.08
3227319,06-12-2016,85.81
3227319,16-12-2016,17.09
3227319,18-12-2016,17.09
3227319,20-12-2016,136.69
3227319,21-12-2016,68.35
3227319,22-12-2016,17.09
3227319,23-12-2016,316.1
3227319,07-01-2017,42.72
3227319,15-01-2017,42.53
3227319,26-01-2017,25.52
3227319,27-01-2017,17.01
3227319,11-02-2017,17.01
3227319,25-02-2017,20.27
3227319,06-03-2017,29.56
3227319,04-05-2017,43.89
3227319,20-05-2017,44.79
3227319,01-06-2017,44.79
3227319,10-06-2017,35.83
3227319,24-06-2017,46.04
3227319,13-07-2017,41.44
3227319,20-07-2017,44.12
3227319,10-08-2017,44.12
3227319,19-08-2017,43.84
3227398,18-01-2017,22.98
3227519,31-01-2017,60
3227532,02-12-2016,17.05
3227532,03-12-2016,17.05
3227532,06-12-2016,17.05
3227532,07-12-2016,17.05
3227532,08-12-2016,17.05
3227532,17-12-2016,17.05
3227535,15-12-2016,159.45
3227535,21-01-2017,42.91
3227535,10-03-2017,42.53
3227552,21-01-2017,40
3227617,06-02-2017,42.63
3227660,21-11-2016,20
3227665,08-04-2017,25.58
3227667,12-12-2016,95
3227667,18-12-2016,20
3227667,23-01-2017,20
3227667,25-01-2017,80
3227676,30-03-2017,22.27
3227688,05-12-2016,170.53
3227698,07-02-2017,890.81
3227698,08-02-2017,178.16
3227707,04-04-2017,17.05
3227749,01-11-2016,250
3227796,01-03-2017,17.82
3227798,21-01-2017,250
3227798,24-01-2017,100
3227798,26-01-2017,150
3227798,08-02-2017,30
3227798,14-02-2017,50
3227798,15-02-2017,50
3227798,17-02-2017,240
3227798,18-03-2017,50
3227798,20-04-2017,50
3227798,25-05-2017,50
3227798,22-06-2017,20
3227822,22-11-2016,11.68
3227870,13-01-2017,170.53
3227870,14-01-2017,255.8
3227870,15-01-2017,85.27
3227870,16-01-2017,85.27
3227870,17-01-2017,85.27
3227870,18-01-2017,196.11
3227967,16-02-2017,110
3227967,01-04-2017,200
3227967,31-07-2017,80
3227967,05-08-2017,40
3227998,07-11-2016,102.32
3227998,09-11-2016,42.63
3227998,13-11-2016,85.27
3227998,14-11-2016,59.69
3227998,20-11-2016,29.84
3227998,26-11-2016,34.33
3227998,11-12-2016,128.72
3227998,12-12-2016,34.33
3228016,03-11-2016,55
3228016,04-11-2016,110
3228016,16-12-2016,50
3228134,09-01-2017,25
3228258,21-11-2016,59.69
3228258,30-11-2016,17.05
3228258,07-12-2016,34.11
3228258,09-12-2016,34.33
3228258,11-12-2016,34.33
3228258,18-12-2016,34.33
3228258,04-01-2017,34.33
3228258,31-01-2017,34.17
3228258,01-02-2017,34.17
3228258,11-02-2017,59.54
3228258,21-02-2017,51.03
3228258,23-02-2017,34.02
3228258,24-02-2017,51.03
3228258,26-02-2017,17.01
3228258,27-02-2017,17.01
3228258,02-03-2017,34.02
3228258,03-03-2017,34.02
3228258,05-03-2017,25.52
3228258,09-03-2017,33.78
3228258,10-03-2017,42.23
3228258,12-03-2017,16.89
3228258,13-03-2017,33.78
3228258,14-03-2017,50.68
3228258,15-03-2017,84.46
3228258,01-04-2017,50.68
3228258,07-04-2017,17.47
3228258,08-04-2017,43.66
3228258,10-04-2017,17.47
3228258,11-04-2017,34.93
3228258,12-04-2017,34.93
3228258,15-04-2017,17.47
3228258,17-04-2017,34.93
3228258,18-04-2017,17.47
3228258,19-04-2017,52.4
3228258,30-07-2017,64.46
3228258,02-08-2017,36.83
3228310,15-02-2017,93.79
3228310,15-03-2017,17.16
3228310,12-04-2017,17.09
3228310,14-05-2017,17.01
3228310,15-06-2017,16.89
3228310,27-07-2017,17.47
3228310,26-08-2017,17.56
3228323,31-03-2017,18.68
3228345,04-12-2016,17.05
3228456,01-11-2016,51.16
3228456,14-11-2016,93.79
3228456,27-11-2016,107.27
3228456,29-11-2016,21.45
3228456,01-12-2016,17.16
3228456,03-12-2016,38.62
3228456,10-01-2017,42.72
3228456,08-02-2017,21.26
3228456,12-02-2017,21.26
3228456,15-03-2017,25.34
3228456,22-03-2017,17.47
3228456,24-04-2017,26.33
3228456,01-05-2017,17.56
3228456,28-05-2017,21.5
3228456,09-06-2017,17.91
3228456,25-06-2017,18.42
3228456,12-07-2017,18.42
3228456,27-07-2017,21.18
3228456,06-08-2017,17.65
3228456,11-08-2017,63.53
3228456,12-08-2017,42.35
3228456,13-08-2017,47.64
3228470,26-11-2016,125
3228470,30-11-2016,550
3228470,03-12-2016,153
3228470,12-12-2016,125
3228470,13-12-2016,50
3228470,14-12-2016,1180
3228470,05-01-2017,166.73
3228470,06-01-2017,140
3228470,09-01-2017,300
3228470,12-01-2017,50
3228470,13-01-2017,200
3228501,22-02-2017,29.19
3228503,25-12-2016,40
3228532,21-10-2016,100
3228532,23-10-2016,50
3228532,09-12-2016,30
3228532,13-12-2016,20
3228563,14-12-2016,25.58
3228630,16-03-2017,17.05
3228655,24-11-2016,17.82
3228691,11-02-2017,40
3228691,16-02-2017,60
3228691,17-02-2017,30
3228838,19-01-2017,35
3228838,01-02-2017,20
3228838,02-02-2017,30
3228838,12-02-2017,30
3228838,15-02-2017,30
3228838,05-03-2017,25
3228838,11-03-2017,20
3228838,14-06-2017,30
3228838,15-06-2017,30
3228838,16-06-2017,30
3228838,17-06-2017,40
3228838,18-06-2017,20
3228838,20-06-2017,30
3228838,25-06-2017,30
3228866,02-12-2016,30
3228926,11-02-2017,23.02
3228926,23-02-2017,21.32
3228958,02-12-2016,35
3228974,02-01-2017,100
3229028,14-03-2017,17.05
3229141,10-03-2017,17.05
3229141,16-04-2017,85.81
3229150,20-10-2016,20
3229180,20-12-2016,17.05
3229210,02-02-2017,20
3229232,15-10-2016,341.06
3229232,21-10-2016,3154.84
3229232,27-01-2017,425.28
3229255,16-10-2016,20
3229255,30-10-2016,20
3229255,07-11-2016,20
3229282,03-11-2016,30
3229282,11-04-2017,50
3229282,12-04-2017,150
3229282,14-04-2017,45
3229282,17-04-2017,80
3229282,20-05-2017,20
3229300,05-12-2016,17.82
3229452,19-10-2016,100
3229452,02-11-2016,75
3229452,10-11-2016,75
3229452,12-11-2016,75
3229452,14-11-2016,50
3229452,15-11-2016,75
3229452,16-11-2016,70
3229452,18-11-2016,40
3229452,20-11-2016,135
3229452,25-11-2016,20
3229452,27-11-2016,130
3229452,28-11-2016,65
3229452,29-11-2016,25
3229452,30-11-2016,130
3229452,01-12-2016,150
3229452,02-12-2016,100
3229452,08-12-2016,70
3229452,12-12-2016,50
3229452,02-01-2017,50
3229452,03-01-2017,46
3229452,05-01-2017,80
3229452,06-01-2017,20
3229452,09-01-2017,20
3229500,23-02-2017,150
3229500,25-03-2017,20
3229500,22-04-2017,20
3229500,20-05-2017,20
3229500,18-06-2017,20
3229500,08-08-2017,20
3229500,07-09-2017,20
3229517,08-11-2016,26.72
3229518,19-02-2017,35.63
3229518,20-02-2017,17.82
3229597,07-04-2017,26.72
3229611,21-12-2016,1200
3229611,25-12-2016,700
3229611,30-01-2017,100
3229611,04-02-2017,100
3229645,10-10-2016,350
3229693,13-01-2017,26.72
3229763,22-02-2017,17.05
3229783,30-01-2017,20
3229807,16-03-2017,40
3229807,06-05-2017,80
3229807,25-07-2017,40
3229807,12-09-2017,20
3229807,13-09-2017,20
3229807,14-09-2017,20
3229875,11-04-2017,40
3229875,12-04-2017,40
3229875,07-05-2017,60
3229875,08-05-2017,20
3229887,09-10-2016,100
3229914,08-02-2017,85.27
3229914,21-02-2017,21.32
3229916,09-02-2017,20
3229940,16-12-2016,30
3229996,08-02-2017,26.72
3229996,25-03-2017,44.71
3229996,02-09-2017,23.44
3230009,03-11-2016,100
3230012,01-03-2017,445.41
3230019,31-10-2016,20
3230019,09-11-2016,20
3230019,03-02-2017,20
3230025,10-11-2016,100
3230039,09-01-2017,55.42
3230045,31-01-2017,17.05
3230058,23-02-2017,42.63
3230069,10-12-2016,400
3230069,11-12-2016,460
3230093,15-11-2016,23.87
3230178,15-02-2017,200
3230206,27-10-2016,190
3230220,04-12-2016,17.05
3230220,08-12-2016,17.05
3230220,04-02-2017,17.09
3230244,25-03-2017,50
3230255,08-04-2017,206.34
3230279,19-12-2016,50
3230279,20-12-2016,32
3230279,21-12-2016,20
3230279,22-12-2016,83
3230279,23-12-2016,20
3230279,25-12-2016,20
3230279,26-12-2016,95
3230279,27-12-2016,105
3230279,28-12-2016,30
3230279,30-12-2016,30.5
3230279,31-12-2016,89.5
3230279,01-01-2017,45
3230279,02-01-2017,20
3230279,04-01-2017,80
3230279,05-01-2017,120
3230279,06-01-2017,135
3230346,26-01-2017,42.63
3230371,08-01-2017,1500
3230412,12-11-2016,26.72
3230464,06-02-2017,140
3230506,23-10-2016,85.27
3230506,31-10-2016,85.27
3230506,08-11-2016,85.27
3230506,17-11-2016,85.81
3230506,24-11-2016,85.81
3230506,01-12-2016,85.81
3230506,09-12-2016,85.43
3230506,24-03-2017,87.33
3230506,31-03-2017,87.33
3230506,07-04-2017,87.33
3230506,15-04-2017,87.78
3230506,04-05-2017,87.78
3230506,23-06-2017,92.08
3230506,08-08-2017,88.23
3230557,06-01-2017,93.79
3230624,30-01-2017,1603.46
3230692,08-01-2017,35
3230692,07-05-2017,30
3230725,24-10-2016,85.27
3230725,24-12-2016,109.35
3230725,26-12-2016,59.8
3230725,28-12-2016,42.72
3230725,29-12-2016,51.26
3230725,30-12-2016,85.43
3230725,31-12-2016,341.73
3230725,02-01-2017,188.81
3230725,03-01-2017,375.91
3230725,04-02-2017,42.53
3230725,20-03-2017,43.66
3230725,15-05-2017,44.79
3230725,20-06-2017,46.04
3230725,14-08-2017,43.84
3230774,19-01-2017,17.82
3230779,22-01-2017,85.27
3230779,31-01-2017,85.27
3230779,04-02-2017,85.27
3230779,23-06-2017,34.93
3230779,08-07-2017,35.11
3230779,13-08-2017,35.83
3230830,23-12-2016,17.05
3230838,31-12-2016,20
3230838,01-01-2017,20
3230838,14-01-2017,20
3230838,21-01-2017,20
3230838,25-01-2017,20
3230838,31-07-2017,20
3230841,18-02-2017,341.06
3230841,30-03-2017,85.81
3230879,04-02-2017,42.63
3230897,26-02-2017,42.63
3230954,27-10-2016,21.32
3230954,10-01-2017,42.72
3230954,12-04-2017,43.89
3230970,01-01-2017,30
3230970,17-03-2017,20
3230970,19-03-2017,35
3230970,24-03-2017,30
3230970,28-04-2017,50
3231026,29-12-2016,150
3231026,10-01-2017,100
3231068,27-11-2016,200
3231068,28-11-2016,50
3231068,01-12-2016,200
3231068,09-12-2016,200
3231068,02-01-2017,300
3231068,19-01-2017,200
3231068,07-05-2017,200
3231068,23-05-2017,400
3231110,09-03-2017,25
3231112,10-02-2017,20
3231112,11-02-2017,250
3231146,03-12-2016,93.79
3231146,07-03-2017,32.39
3231148,26-03-2017,100
3231148,27-03-2017,130
3231148,28-03-2017,100
3231233,20-04-2017,146.09
3231233,21-04-2017,53.45
3231332,20-03-2017,18.76
3231398,11-04-2017,20
3231429,23-04-2017,40
3231497,25-03-2017,20
3231497,17-08-2017,20
3231761,20-12-2016,85.27
3231761,21-12-2016,383.7
3231761,27-12-2016,42.63
3231761,28-12-2016,42.63
3231761,29-12-2016,85.27
3231761,30-12-2016,46.68
3231761,02-01-2017,85.27
3231834,04-04-2017,97.2
3231834,05-04-2017,40.5
3231848,02-03-2017,89.08
3231892,17-02-2017,350
3231892,18-02-2017,650
3231892,19-02-2017,1000
3231892,05-04-2017,2000
3231892,24-05-2017,500
3231927,21-11-2016,100
3231927,22-11-2016,29
3231927,05-12-2016,129
3231927,19-12-2016,100
3231999,14-11-2016,170.53
3231999,15-11-2016,255.8
3232003,13-12-2016,30
3232003,14-12-2016,30
3232003,15-12-2016,30
3232003,16-12-2016,30
3232003,17-12-2016,30
3232003,18-12-2016,30
3232003,19-12-2016,30
3232019,25-03-2017,187.58
3232019,26-03-2017,4258.11
3232019,27-03-2017,46.9
3232019,28-03-2017,3282.69
3232062,31-10-2016,17.82
3232071,23-11-2016,17.82
3232071,27-12-2016,18.18
3232071,15-03-2017,17.54
3232071,06-05-2017,17.87
3232071,25-06-2017,18.76
3232080,25-02-2017,100
3232080,27-09-2017,100
3232122,06-12-2016,30
3232122,07-12-2016,500
3232122,08-12-2016,80
3232122,09-12-2016,45
3232181,19-11-2016,250
3232181,20-11-2016,2500
3232181,13-02-2017,100
3232408,18-12-2016,29.19
3232408,03-01-2017,12.04
3232759,13-10-2016,11.68
3232833,09-03-2017,20
3232902,25-03-2017,58
3232902,07-04-2017,56
3232920,18-01-2017,57.98
3232920,22-09-2017,18.42
3232932,06-01-2017,300
3232932,18-01-2017,100
3232932,23-01-2017,150
3232932,26-01-2017,25
3232932,27-01-2017,136
3232932,29-01-2017,150
3232932,31-01-2017,25
3232932,01-02-2017,50
3232932,04-02-2017,1340
3232932,12-02-2017,75
3232932,14-02-2017,185
3232932,16-02-2017,350
3232932,04-04-2017,940
3232932,12-04-2017,150
3232932,28-05-2017,400
3232932,05-06-2017,50
3232932,06-06-2017,990
3232932,07-06-2017,45
3232932,08-06-2017,175
3232932,09-06-2017,230
3232932,10-06-2017,350
3232932,11-06-2017,355
3232932,15-06-2017,25
3232932,17-06-2017,65
3232932,18-06-2017,25
3232932,26-06-2017,400
3232932,03-07-2017,1200
3233024,03-03-2017,20
3233683,18-12-2016,175.16
3233683,01-02-2017,123.99
3233801,25-11-2016,35.63
3233813,25-01-2017,67.15
3233813,28-01-2017,32.11
3233813,29-01-2017,14.6
3233885,17-10-2016,38.37
3233885,18-10-2016,17.05
3233938,25-11-2016,29.19
3233938,21-02-2017,18.26
3233938,04-04-2017,20.19
3234000,13-04-2017,60
3234000,14-04-2017,20
3234000,16-04-2017,40
3234000,17-04-2017,60
3234000,18-04-2017,20
3234000,06-06-2017,150
3234000,08-09-2017,160
3234000,10-09-2017,120
3234000,11-09-2017,140
3234072,12-11-2016,170.53
3234076,25-04-2017,11.68
3234098,14-11-2016,253.24
3234101,06-02-2017,11.68
3234101,07-02-2017,23.35
3234109,20-11-2016,682.13
3234144,12-02-2017,44.54
3234144,13-02-2017,22.27
3234144,14-02-2017,22.27
3234144,22-02-2017,17.82
3234144,24-02-2017,22.27
3234144,25-02-2017,44.54
3234144,27-02-2017,26.72
3234144,04-03-2017,18.18
3234144,20-03-2017,18.18
3234144,04-04-2017,22.35
3234215,02-12-2016,21.32
3234215,05-02-2017,21.36
3234231,21-02-2017,17.05
3234270,15-10-2016,200
3234279,21-03-2017,68.21
3234313,17-10-2016,1500
3234313,18-10-2016,1320
3234313,19-10-2016,1500
3234382,25-10-2016,53.45
3234382,29-10-2016,26.72
3234382,01-11-2016,35.63
3234382,09-03-2017,26.31
3234382,24-03-2017,35.74
3234417,11-10-2016,40
3234455,05-11-2016,100
3234455,08-11-2016,300
3234455,09-11-2016,40
3234455,10-11-2016,40
3234455,12-11-2016,60
3234455,16-11-2016,40
3234455,17-11-2016,40
3234455,22-11-2016,80
3234455,23-11-2016,40
3234455,30-11-2016,60
3234455,04-12-2016,80
3234455,05-12-2016,40
3234455,07-12-2016,40
3234455,10-12-2016,40
3234455,13-12-2016,40
3234455,14-12-2016,80
3234455,15-12-2016,40
3234455,16-12-2016,40
3234455,17-12-2016,300
3234455,27-12-2016,40
3234485,16-03-2017,85.27
3234494,13-04-2017,468.96
3234494,21-04-2017,127.9
3234494,22-04-2017,170.53
3234494,29-04-2017,257.44
3234494,05-05-2017,171.63
3234494,14-05-2017,377.59
3234494,15-05-2017,171.63
3234494,17-05-2017,171.63
3234494,18-05-2017,171.63
3234494,19-05-2017,386.17
3234494,20-05-2017,171.63
3234494,11-06-2017,213.58
3234494,07-09-2017,174.66
3234494,11-09-2017,87.33
3234494,30-09-2017,57.06
3234504,06-04-2017,40.08
3234518,20-12-2016,17.05
3234538,07-02-2017,35.63
3234557,17-12-2016,85.27
3234557,21-12-2016,255.8
3234557,15-02-2017,59.8
3234557,03-07-2017,44.79
3234560,03-02-2017,59.69
3234564,06-04-2017,200
3234574,23-03-2017,20
3234671,01-03-2017,46.9
3234706,19-12-2016,200
3234801,17-01-2017,20
3234801,20-01-2017,20
3234801,23-01-2017,20
3234801,24-01-2017,20
3234801,29-01-2017,60
3234801,01-02-2017,40
3234801,02-02-2017,60
3234801,09-02-2017,20
3234801,11-02-2017,20
3234801,23-02-2017,20
3234801,24-02-2017,20
3234801,28-02-2017,20
3234801,01-03-2017,80
3234801,02-03-2017,20
3234801,04-03-2017,60
3234801,05-03-2017,20
3234801,20-03-2017,20
3234869,28-10-2016,51.16
3234884,24-04-2017,50
3234884,10-08-2017,50
3234884,25-09-2017,20
3234933,14-11-2016,200
3234978,19-01-2017,93.79
3234978,22-01-2017,86.12
3234998,06-04-2017,178.16
3235128,08-10-2016,235
3235128,15-02-2017,20
3235128,14-06-2017,20
3235136,08-02-2017,51.16
3235158,24-04-2017,50
3235169,28-01-2017,89.08
3235180,19-03-2017,125
3235180,20-03-2017,100
3235180,31-03-2017,50
3235180,04-05-2017,100
3235180,02-09-2017,100
3235214,25-12-2016,46.9
3235229,12-10-2016,52.55
3235229,13-10-2016,23.35
3235229,14-10-2016,11.68
3235229,15-10-2016,14.6
3235229,18-11-2016,30.09
3235229,21-11-2016,12.04
3235229,03-12-2016,49.6
3235256,28-11-2016,26.72
3235256,09-02-2017,62.59
3235256,06-03-2017,26.64
3235281,09-10-2016,20
3235405,09-03-2017,21.32
3235449,23-02-2017,46.9
3235449,21-07-2017,46.04
3235461,22-12-2016,71.62
3235461,23-12-2016,21.32
3235461,29-12-2016,17.05
3235461,30-12-2016,72.48
3235461,31-12-2016,20.46
3235461,05-01-2017,261.33
3235499,07-11-2016,17.05
3235499,08-11-2016,21.32
3235524,04-03-2017,712.65
3235524,08-03-2017,44.54
3235524,09-03-2017,26.72
3235524,12-03-2017,445.41
3235524,13-03-2017,890.81
3235524,16-03-2017,445.41
3235524,17-03-2017,890.81
3235538,12-03-2017,25
3235559,22-04-2017,200
3235559,23-04-2017,100
3235559,26-04-2017,50
3235559,17-05-2017,50
3235559,31-05-2017,50
3235559,01-06-2017,200
3235559,02-06-2017,50
3235559,05-06-2017,50
3235559,06-06-2017,150
3235559,07-06-2017,50
3235559,09-06-2017,50
3235559,11-06-2017,300
3235559,12-06-2017,200
3235559,13-06-2017,100
3235559,14-06-2017,50
3235559,15-06-2017,250
3235559,17-06-2017,50
3235559,18-06-2017,125
3235559,19-06-2017,200
3235559,20-06-2017,100
3235559,21-06-2017,150
3235559,22-06-2017,200
3235559,23-06-2017,100
3235559,25-06-2017,150
3235559,28-06-2017,50
3235559,29-06-2017,50
3235559,30-06-2017,100
3235559,01-07-2017,100
3235559,11-07-2017,50
3235578,26-02-2017,30
3235595,04-11-2016,20
3235629,10-03-2017,25
3235648,17-01-2017,85.27
3235648,03-09-2017,46.04
3235648,05-09-2017,18.42
3235676,17-01-2017,100
3235676,29-01-2017,25
3235676,25-02-2017,50
3235676,04-03-2017,30
3235676,06-04-2017,20
3235676,07-04-2017,20
3235676,17-05-2017,100
3235676,31-05-2017,200
3235676,07-06-2017,100
3235676,14-06-2017,200
3235676,21-06-2017,200
3235676,26-06-2017,200
3235676,28-06-2017,30
3235676,01-07-2017,25
3235676,05-07-2017,200
3235676,12-07-2017,30
3235676,26-07-2017,300
3235676,02-08-2017,200
3235707,29-03-2017,30
3235740,10-04-2017,20
3235749,07-03-2017,42.63
3235749,27-04-2017,273.39
3235749,28-04-2017,17.09
3235793,08-10-2016,100
3235793,02-11-2016,100
3235836,11-10-2016,42.63
3235840,12-11-2016,46.9
3235840,13-11-2016,56.27
3235840,14-11-2016,56.27
3235840,08-03-2017,18.02
3235840,10-04-2017,18.42
3235840,11-04-2017,18.42
3235840,18-04-2017,18.42
3235844,03-04-2017,68.21
3235844,05-04-2017,76.74
3235926,23-01-2017,20
3235926,25-01-2017,20
3235926,03-03-2017,20
3235937,16-10-2016,17.82
3235944,23-01-2017,26.72
3235947,19-01-2017,51.16
3235947,20-01-2017,42.63
3235947,03-02-2017,68.21
3235947,04-02-2017,68.65
3235954,04-04-2017,17.05
3236009,27-01-2017,90
3236009,02-03-2017,20
3236009,02-05-2017,20
3236009,14-07-2017,20
3236009,22-08-2017,20
3236019,17-04-2017,20
3236019,18-04-2017,20
3236019,30-06-2017,25
3236019,10-09-2017,103
3236034,21-04-2017,26.72
3236047,01-02-2017,29.84
3236071,06-02-2017,100
3236077,10-01-2017,200
3236077,11-01-2017,200
3236098,12-03-2017,40
3236098,09-04-2017,20
3236098,08-06-2017,20
3236098,25-08-2017,20
3236135,02-11-2016,20
3236135,16-04-2017,20
3236135,27-04-2017,20
3236135,16-08-2017,20
3236138,19-10-2016,60
3236163,18-10-2016,46.9
3236165,24-12-2016,30
3236186,05-03-2017,42.63
3236297,06-01-2017,22.5
3236319,23-11-2016,90
3236319,24-11-2016,45
3236319,25-11-2016,30
3236319,27-11-2016,30
3236319,29-11-2016,81
3236319,30-11-2016,50
3236319,01-12-2016,30
3236319,06-01-2017,20
3236319,05-02-2017,20
3236319,06-03-2017,20
3236319,25-06-2017,20
3236319,06-08-2017,20
3236379,23-01-2017,750.33
3236401,20-10-2016,126.62
3236401,21-10-2016,84.41
3236401,06-11-2016,19.28
3236402,16-01-2017,100
3236402,17-01-2017,110
3236402,18-01-2017,20
3236402,22-01-2017,49
3236456,10-10-2016,35.63
3236456,15-10-2016,17.82
3236474,13-11-2016,17.82
3236474,18-11-2016,38.84
3236474,19-11-2016,22.27
3236474,27-01-2017,71.05
3236474,27-04-2017,17.87
3236474,04-05-2017,23.71
3236474,05-05-2017,18.24
3236604,10-11-2016,17.05
3236651,25-02-2017,20
3236651,26-02-2017,40
3236651,27-02-2017,20
3236686,16-03-2017,17.05
3236832,27-03-2017,40
3236832,20-08-2017,20
3236836,17-10-2016,100
3236851,16-02-2017,50
3236992,28-03-2017,35.63
3236992,08-04-2017,17.82
3236992,11-04-2017,53.45
3236992,13-04-2017,18.18
3236992,28-05-2017,17.88
3236992,03-06-2017,17.88
3236999,30-01-2017,42.63
3237003,08-11-2016,120
3237003,28-12-2016,40
3237003,03-03-2017,20
3237003,09-04-2017,20
3237015,26-03-2017,17.82
3237015,01-04-2017,35.63
3237015,02-04-2017,356.33
3237015,03-04-2017,89.08
3237015,05-04-2017,17.82
3237015,08-04-2017,17.82
3237015,14-08-2017,17.87
3237015,02-09-2017,17.87
3237053,24-12-2016,22.27
3237053,25-12-2016,17.82
3237053,04-01-2017,17.82
3237053,13-01-2017,22.72
3237053,15-01-2017,22.72
3237053,17-01-2017,45.45
3237053,02-02-2017,45.45
3237053,11-02-2017,17.88
3237053,13-02-2017,22.35
3237094,21-11-2016,255.8
3237100,02-02-2017,30
3237100,03-02-2017,53
3237100,13-02-2017,20
3237100,14-02-2017,20
3237176,05-02-2017,17.05
3237205,14-10-2016,17.99
3237240,29-10-2016,100
3237240,30-10-2016,200
3237487,07-02-2017,17.05
3237487,19-02-2017,17.16
3237497,05-04-2017,852.66
3237497,06-04-2017,2984.31
3237497,07-04-2017,852.66
3237497,12-04-2017,426.33
