UserId,SendDate,OfferId,UserId,Date,Revenue
3164675,2017-04-24,7,3164675,2017-04-24,43.89
3164769,2017-02-22,10,3164769,2017-02-21,106.58
3164785,2017-01-19,9,3164785,2017-01-18,17.05
3165008,2016-12-23,7,3165008,2016-12-22,34.11
3165055,2017-02-15,7,3165055,2017-02-14,20
3165117,2017-05-06,4,3165117,2017-05-06,20
3165117,2017-05-28,10,3165117,2017-05-28,20
3165202,2016-12-28,1,3165202,2016-12-27,17.82
3165202,2017-01-01,5,3165202,2016-12-31,17.82
3165202,2017-01-03,10,3165202,2017-01-02,17.82
3165226,2017-07-07,3,3165226,2017-07-07,20
3165274,2017-02-26,7,3165274,2017-02-25,70
3165449,2017-08-29,5,3165449,2017-08-28,200
3165457,2017-05-25,4,3165457,2017-05-25,427.17
3165577,2016-11-27,3,3165577,2016-11-27,76.74
3165601,2017-01-07,6,3165601,2017-01-06,20
3165601,2017-01-29,1,3165601,2017-01-28,20
3165601,2017-02-08,6,3165601,2017-02-07,50
3165601,2017-02-26,6,3165601,2017-02-25,50
3165601,2017-03-12,8,3165601,2017-03-11,20
3165601,2017-03-28,1,3165601,2017-03-28,50
3165601,2017-05-03,8,3165601,2017-05-03,50
3165601,2017-06-08,6,3165601,2017-06-08,20
3165601,2017-07-22,4,3165601,2017-07-21,20
3165601,2017-08-01,10,3165601,2017-08-01,20
3165682,2017-05-10,1,3165682,2017-05-10,104.73
3165682,2017-08-12,2,3165682,2017-08-11,17.91
3165682,2017-08-12,2,3165682,2017-08-12,125.4
3165908,2016-12-21,10,3165908,2016-12-20,46.71
3165908,2016-12-21,10,3165908,2016-12-21,23.35
3165908,2016-12-31,10,3165908,2016-12-30,23.35
3165908,2017-01-04,9,3165908,2017-01-03,43.79
3166063,2017-03-05,8,3166063,2017-03-04,63.95
3166435,2017-01-18,9,3166435,2017-01-17,68.04
3166436,2017-09-09,10,3166436,2017-09-08,55.25
3166518,2017-01-16,4,3166518,2017-01-15,350
3166634,2016-12-16,10,3166634,2016-12-15,204.89
3166673,2016-12-10,1,3166673,2016-12-09,42.63
3166675,2016-11-29,8,3166675,2016-11-29,89.08
3166796,2017-04-02,4,3166796,2017-04-02,11.54
3166797,2017-03-30,5,3166797,2017-03-29,153.48
3166827,2016-11-28,5,3166827,2016-11-27,46.9
3167002,2016-12-20,3,3167002,2016-12-19,127.9
3167023,2016-11-24,2,3167023,2016-11-23,133.62
3167025,2016-12-24,4,3167025,2016-12-23,68.21
3167030,2016-12-21,1,3167030,2016-12-20,200
3167035,2017-03-12,2,3167035,2017-03-11,200
3167052,2017-07-17,3,3167052,2017-07-16,20
3167064,2017-02-06,2,3167064,2017-02-05,146
3167117,2016-12-31,10,3167117,2016-12-30,23.45
3167282,2016-12-28,1,3167282,2016-12-27,85.27
3167310,2016-11-29,5,3167310,2016-11-28,25.58
3167354,2017-02-25,6,3167354,2017-02-25,44.54
3167354,2017-09-29,1,3167354,2017-09-29,46.89
3167502,2016-12-05,3,3167502,2016-12-04,20
3167502,2016-12-05,3,3167502,2016-12-05,20
3167612,2017-01-31,9,3167612,2017-01-30,80
3167757,2017-01-28,6,3167757,2017-01-28,20
3167867,2017-08-17,7,3167867,2017-08-17,22.39
3167938,2017-01-19,5,3167938,2017-01-18,22.27
3167965,2016-12-03,4,3167965,2016-12-02,170.53
3168038,2017-06-27,6,3168038,2017-06-27,200
3168050,2017-01-04,7,3168050,2017-01-03,34.17
3168083,2017-01-19,1,3168083,2017-01-18,20
3168083,2017-03-08,8,3168083,2017-03-08,50
3168083,2017-04-21,10,3168083,2017-04-20,25
3168083,2017-05-03,4,3168083,2017-05-03,20
3168083,2017-06-04,10,3168083,2017-06-03,25
3168083,2017-06-22,7,3168083,2017-06-21,50
3168083,2017-07-26,8,3168083,2017-07-26,70
3168083,2017-07-30,9,3168083,2017-07-29,70
3168083,2017-08-03,9,3168083,2017-08-02,50
3168083,2017-08-15,4,3168083,2017-08-14,50
3168124,2016-12-12,2,3168124,2016-12-11,42.63
3168171,2017-03-16,10,3168171,2017-03-15,20
3168171,2017-03-18,8,3168171,2017-03-18,20
3168171,2017-03-20,4,3168171,2017-03-19,20
3168243,2017-01-24,10,3168243,2017-01-24,20
3168246,2016-12-02,9,3168246,2016-12-01,93.79
3168302,2016-12-21,8,3168302,2016-12-20,100
3168302,2017-01-02,1,3168302,2017-01-02,20
3168313,2017-06-19,8,3168313,2017-06-18,38.48
3168319,2017-02-08,1,3168319,2017-02-07,150
3168399,2017-02-25,10,3168399,2017-02-24,34.11
3168399,2017-06-01,3,3168399,2017-05-31,255.17
3168498,2017-01-29,1,3168498,2017-01-29,18.18
3168498,2017-06-04,8,3168498,2017-06-04,17.87
3168546,2017-09-19,7,3168546,2017-09-18,46.96
3168552,2017-02-16,10,3168552,2017-02-15,20
3168552,2017-08-17,4,3168552,2017-08-16,20
3168634,2017-04-13,10,3168634,2017-04-12,20
3168634,2017-04-13,10,3168634,2017-04-13,20
3168634,2017-07-24,1,3168634,2017-07-24,20
3168703,2017-09-08,1,3168703,2017-09-07,17.56
3168705,2016-12-12,2,3168705,2016-12-11,70
3168765,2017-01-26,7,3168765,2017-01-26,950
3168765,2017-03-03,3,3168765,2017-03-02,100
3168970,2017-09-19,4,3168970,2017-09-19,96.19
3169218,2016-12-05,1,3169218,2016-12-05,42.91
3169218,2016-12-13,4,3169218,2016-12-12,42.91
3169218,2017-01-22,9,3169218,2017-01-22,17.09
3169235,2016-12-10,1,3169235,2016-12-10,21.32
3169252,2017-01-31,6,3169252,2017-01-30,28.14
3169298,2016-12-08,2,3169298,2016-12-07,21.32
3169579,2017-02-09,1,3169579,2017-02-08,17.05
3169604,2017-01-26,7,3169604,2017-01-25,210
3169604,2017-01-26,7,3169604,2017-01-26,60
3169635,2017-03-01,7,3169635,2017-02-28,18.76
3169723,2016-12-13,10,3169723,2016-12-13,40
3169723,2016-12-15,4,3169723,2016-12-14,190
3169723,2016-12-15,4,3169723,2016-12-15,141
3169731,2017-04-02,6,3169731,2017-04-01,60
3169731,2017-04-02,6,3169731,2017-04-02,170
3170026,2017-01-23,8,3170026,2017-01-22,50
3170026,2017-01-23,8,3170026,2017-01-23,50
3170026,2017-01-25,8,3170026,2017-01-24,50
3170026,2017-01-25,8,3170026,2017-01-25,50
3170026,2017-03-20,5,3170026,2017-03-20,20
3170197,2017-01-06,7,3170197,2017-01-05,20
3170238,2017-03-26,9,3170238,2017-03-25,17.16
3170249,2017-03-06,10,3170249,2017-03-05,17.05
3170249,2017-03-06,10,3170249,2017-03-06,17.05
3170249,2017-03-14,5,3170249,2017-03-13,59.69
3170303,2017-03-19,6,3170303,2017-03-18,44.54
3170303,2017-03-19,6,3170303,2017-03-19,82.85
3170413,2017-01-14,2,3170413,2017-01-13,50
3170523,2017-01-14,1,3170523,2017-01-13,300
3170523,2017-01-14,1,3170523,2017-01-14,300
3170562,2017-03-01,10,3170562,2017-02-28,26.2
3170669,2017-02-21,9,3170669,2017-02-20,300
3170669,2017-03-15,8,3170669,2017-03-14,100
3170669,2017-04-06,1,3170669,2017-04-06,200
3170669,2017-04-14,4,3170669,2017-04-14,100
3170669,2017-06-21,5,3170669,2017-06-20,200
3170675,2017-01-29,1,3170675,2017-01-28,85.27
3170728,2016-12-27,7,3170728,2016-12-27,34.33
3170774,2017-04-01,4,3170774,2017-03-31,20
3170879,2016-12-15,9,3170879,2016-12-14,17.05
3170894,2016-12-04,4,3170894,2016-12-03,639.5
3170894,2017-01-29,3,3170894,2017-01-28,17.09
3170894,2017-03-26,2,3170894,2017-03-25,17.01
3170894,2017-04-23,5,3170894,2017-04-23,16.89
3170966,2017-02-12,1,3170966,2017-02-11,200
3171266,2017-02-24,8,3171266,2017-02-23,65.65
3171266,2017-03-30,9,3171266,2017-03-30,24.09
3171266,2017-04-23,3,3171266,2017-04-23,96.35
3171616,2016-12-24,3,3171616,2016-12-23,11.68
3171668,2017-02-11,3,3171668,2017-02-10,11.68
3171724,2017-01-13,6,3171724,2017-01-12,29.19
3171724,2017-01-25,6,3171724,2017-01-25,29.19
3171724,2017-01-29,3,3171724,2017-01-29,29.19
3171724,2017-01-31,1,3171724,2017-01-31,81.74
3171724,2017-02-02,3,3171724,2017-02-01,46.71
3171724,2017-02-02,3,3171724,2017-02-02,29.19
3171724,2017-02-14,2,3171724,2017-02-13,30.09
3171724,2017-02-14,2,3171724,2017-02-14,24.07
3171724,2017-03-14,8,3171724,2017-03-13,77.5
3171973,2017-03-28,1,3171973,2017-03-28,34.11
3172055,2016-12-24,5,3172055,2016-12-23,18.76
3172254,2017-01-31,9,3172254,2017-01-30,70.34
3172254,2017-02-16,2,3172254,2017-02-16,178.2
3172254,2017-06-24,9,3172254,2017-06-24,138.13
3172396,2017-03-15,3,3172396,2017-03-15,53.45
3172443,2017-03-06,8,3172443,2017-03-05,24.14
3172443,2017-05-25,1,3172443,2017-05-24,16.64
3172574,2017-01-01,4,3172574,2016-12-31,46.9
3172574,2017-01-11,6,3172574,2017-01-11,46.9
3172576,2017-04-15,5,3172576,2017-04-15,17.82
3172643,2016-11-30,2,3172643,2016-11-29,60
3172643,2016-11-30,2,3172643,2016-11-30,60
3172643,2016-12-04,4,3172643,2016-12-04,130
3172643,2016-12-14,2,3172643,2016-12-13,20
3173106,2016-12-15,4,3173106,2016-12-14,19.28
3173118,2017-04-07,7,3173118,2017-04-06,50
3173283,2016-12-15,4,3173283,2016-12-14,40
3173304,2016-11-24,2,3173304,2016-11-23,42.63
3173326,2017-02-24,6,3173326,2017-02-23,600
3173337,2017-04-09,9,3173337,2017-04-08,46.9
3173356,2017-01-11,10,3173356,2017-01-10,20
3173356,2017-01-31,1,3173356,2017-01-31,20
3173436,2016-12-04,4,3173436,2016-12-03,220
3173436,2016-12-18,10,3173436,2016-12-18,50
3173436,2017-01-19,9,3173436,2017-01-19,550
3173450,2016-12-01,5,3173450,2016-11-30,20
3173450,2016-12-03,1,3173450,2016-12-02,50
3173480,2017-01-23,7,3173480,2017-01-22,17.05
3173523,2017-04-10,4,3173523,2017-04-09,75
3173526,2017-02-20,10,3173526,2017-02-20,17.82
3173564,2017-02-14,10,3173564,2017-02-13,17.82
3173591,2017-04-28,1,3173591,2017-04-28,22.99
3173708,2016-12-10,1,3173708,2016-12-09,17.05
3173708,2016-12-16,9,3173708,2016-12-15,17.05
3173727,2016-12-01,4,3173727,2016-12-01,170.87
3173727,2016-12-21,7,3173727,2016-12-21,170.87
3173727,2017-02-13,5,3173727,2017-02-13,168.92
3173727,2017-03-03,1,3173727,2017-03-02,174.66
3173727,2017-03-05,8,3173727,2017-03-05,349.31
3173727,2017-03-27,6,3173727,2017-03-27,87.78
3173727,2017-05-02,6,3173727,2017-05-01,627.02
3173847,2016-12-07,5,3173847,2016-12-07,20
3174130,2016-11-27,8,3174130,2016-11-26,18.05
3174130,2016-11-27,8,3174130,2016-11-27,15.05
3174228,2017-05-28,3,3174228,2017-05-28,115.45
3174363,2017-03-28,10,3174363,2017-03-28,107.44
3174622,2017-03-26,4,3174622,2017-03-26,17.82
3174659,2016-11-25,6,3174659,2016-11-25,1000
3174659,2016-11-25,6,3174659,2016-11-24,5000
3174718,2017-01-29,10,3174718,2017-01-28,937.91
3174766,2017-03-19,6,3174766,2017-03-19,21.26
3174793,2016-12-09,10,3174793,2016-12-08,44.54
3174804,2017-01-21,5,3174804,2017-01-20,34.11
3174818,2016-12-13,8,3174818,2016-12-12,50
3174818,2016-12-23,6,3174818,2016-12-23,20
3174818,2017-01-26,8,3174818,2017-01-25,20
3174818,2017-06-07,3,3174818,2017-06-06,20
3174818,2017-08-30,4,3174818,2017-08-30,20
3174825,2017-01-20,7,3174825,2017-01-20,30
3174825,2017-01-24,7,3174825,2017-01-23,110
3174959,2017-06-09,8,3174959,2017-06-08,17.01
3175068,2017-03-16,8,3175068,2017-03-15,20
3175068,2017-03-18,1,3175068,2017-03-18,20
3175160,2017-04-10,9,3175160,2017-04-10,20
3175164,2016-12-09,10,3175164,2016-12-08,20
3175181,2017-04-10,9,3175181,2017-04-09,20
3175217,2017-05-21,9,3175217,2017-05-21,25
3175341,2017-05-30,2,3175341,2017-05-30,21.95
3175370,2017-04-16,4,3175370,2017-04-16,17.01
3175456,2017-03-11,8,3175456,2017-03-10,18.02
3175563,2016-12-18,4,3175563,2016-12-17,20
3175563,2016-12-24,3,3175563,2016-12-23,20
3175563,2017-01-03,2,3175563,2017-01-03,20
3175563,2017-02-04,2,3175563,2017-02-03,25
3175563,2017-02-16,7,3175563,2017-02-15,20
3175568,2016-12-28,4,3175568,2016-12-27,20
3175568,2017-07-24,9,3175568,2017-07-24,20
3175758,2016-12-22,7,3175758,2016-12-21,51.16
3175871,2017-04-10,5,3175871,2017-04-09,306.96
3175898,2017-03-04,6,3175898,2017-03-04,85.27
3175898,2017-04-25,7,3175898,2017-04-24,42.72
3175911,2017-01-24,9,3175911,2017-01-23,17.05
3175911,2017-03-21,1,3175911,2017-03-20,27.34
3175933,2017-04-09,8,3175933,2017-04-08,71.27
3176010,2016-12-19,6,3176010,2016-12-18,160
3176010,2016-12-19,6,3176010,2016-12-19,20
3176104,2017-04-10,9,3176104,2017-04-10,20
3176145,2017-01-11,10,3176145,2017-01-10,11.68
3176211,2016-12-23,4,3176211,2016-12-22,93.79
3176216,2017-01-07,10,3176216,2017-01-06,40
3176216,2017-03-04,8,3176216,2017-03-03,50
3176254,2017-03-13,7,3176254,2017-03-12,17.05
3176434,2017-06-20,1,3176434,2017-06-20,23.65
3176463,2017-03-31,10,3176463,2017-03-30,20
3176476,2017-02-25,2,3176476,2017-02-24,187.58
3176573,2017-01-25,7,3176573,2017-01-25,100
3176573,2017-02-20,9,3176573,2017-02-19,40
3176573,2017-03-18,1,3176573,2017-03-18,160
3176573,2017-03-20,6,3176573,2017-03-20,100
3176573,2017-03-20,6,3176573,2017-03-19,120
3176586,2017-01-17,8,3176586,2017-01-17,11.68
3176648,2017-04-07,5,3176648,2017-04-06,20
3176648,2017-04-07,5,3176648,2017-04-07,20
3176648,2017-05-03,8,3176648,2017-05-03,20
3176648,2017-06-20,2,3176648,2017-06-19,100
3176648,2017-07-14,4,3176648,2017-07-13,50
3176648,2017-07-14,4,3176648,2017-07-14,30
3176648,2017-08-31,9,3176648,2017-08-30,20
3176648,2017-09-04,2,3176648,2017-09-04,20
3176648,2017-09-14,3,3176648,2017-09-13,25
3176648,2017-09-14,3,3176648,2017-09-14,50
3176648,2017-09-20,6,3176648,2017-09-20,40
3176657,2017-01-16,3,3176657,2017-01-15,341.06
3176657,2017-01-16,3,3176657,2017-01-16,247.27
3176657,2017-01-24,5,3176657,2017-01-23,17.16
3176657,2017-01-24,5,3176657,2017-01-24,17.16
3176665,2017-01-10,5,3176665,2017-01-09,82.77
3176668,2017-02-28,5,3176668,2017-02-27,89.08
3176720,2017-03-29,10,3176720,2017-03-29,80
3176737,2017-02-22,1,3176737,2017-02-21,127.9
3176737,2017-05-03,4,3176737,2017-05-03,170.87
3176772,2016-12-21,7,3176772,2016-12-21,40
3176772,2016-12-23,4,3176772,2016-12-23,50
3176932,2017-02-18,6,3176932,2017-02-17,62.36
3176949,2016-12-16,3,3176949,2016-12-15,85.27
3176949,2016-12-24,3,3176949,2016-12-24,127.9
3176949,2016-12-26,3,3176949,2016-12-26,170.53
3176949,2016-12-28,9,3176949,2016-12-28,42.63
3176996,2017-01-17,8,3176996,2017-01-16,575.55
3176996,2017-01-17,8,3176996,2017-01-17,127.9
3177026,2016-12-22,10,3177026,2016-12-21,17.82
3177048,2017-09-05,5,3177048,2017-09-05,132.35
3177055,2016-12-27,7,3177055,2016-12-26,20
3177055,2017-01-02,9,3177055,2017-01-01,20
3177055,2017-01-02,9,3177055,2017-01-02,20
3177055,2017-01-04,3,3177055,2017-01-03,30
3177055,2017-03-03,10,3177055,2017-03-02,20
3177055,2017-04-16,1,3177055,2017-04-16,20
3177055,2017-04-24,9,3177055,2017-04-23,20
3177055,2017-04-24,9,3177055,2017-04-24,20
3177055,2017-07-01,2,3177055,2017-07-01,20
3177070,2017-04-09,8,3177070,2017-04-08,53.45
3177070,2017-04-09,8,3177070,2017-04-09,463.22
3177254,2017-02-23,5,3177254,2017-02-23,89.08
3177479,2017-01-23,8,3177479,2017-01-22,29.19
3177479,2017-01-23,8,3177479,2017-01-23,29.19
3177502,2017-03-31,3,3177502,2017-03-30,20
3177502,2017-04-16,1,3177502,2017-04-15,40
3177502,2017-04-20,7,3177502,2017-04-19,30
3177502,2017-04-20,7,3177502,2017-04-20,150
3177502,2017-08-26,6,3177502,2017-08-26,25
3177699,2017-03-04,8,3177699,2017-03-03,40
3177699,2017-03-08,9,3177699,2017-03-07,40
3177699,2017-03-08,9,3177699,2017-03-08,80
3177699,2017-03-16,6,3177699,2017-03-15,20
3177699,2017-03-16,6,3177699,2017-03-16,30
3177942,2017-04-25,8,3177942,2017-04-25,24.09
3177942,2017-05-03,4,3177942,2017-05-02,24.09
3177942,2017-05-11,3,3177942,2017-05-11,24.09
3177942,2017-09-16,9,3177942,2017-09-15,19.24
3177961,2017-02-20,7,3177961,2017-02-19,18.76
3178040,2017-02-10,9,3178040,2017-02-09,100
3178102,2017-03-14,7,3178102,2017-03-14,80
3178102,2017-03-16,5,3178102,2017-03-15,40
3178102,2017-06-14,1,3178102,2017-06-14,25
3178102,2017-07-14,2,3178102,2017-07-13,20
3178114,2017-03-20,6,3178114,2017-03-19,21.32
3178268,2016-11-28,5,3178268,2016-11-27,20
3178425,2017-03-26,9,3178425,2017-03-25,80
3178507,2017-02-20,6,3178507,2017-02-19,44.54
3178507,2017-03-12,2,3178507,2017-03-11,17.82
3178575,2016-11-29,4,3178575,2016-11-28,20
3178652,2017-03-07,3,3178652,2017-03-06,50
3178652,2017-06-19,8,3178652,2017-06-19,25
3178652,2017-07-31,5,3178652,2017-07-31,25
3178652,2017-09-01,1,3178652,2017-09-01,25
3178659,2017-01-20,1,3178659,2017-01-19,20
3179055,2017-04-09,9,3179055,2017-04-08,17.05
3179180,2016-12-01,9,3179180,2016-12-01,20
3179180,2017-03-03,1,3179180,2017-03-02,20
3179621,2017-01-07,5,3179621,2017-01-06,50
3179760,2017-01-07,8,3179760,2017-01-06,17.82
3179825,2016-11-24,2,3179825,2016-11-23,21.32
3179825,2016-11-26,2,3179825,2016-11-26,17.05
3179825,2017-02-26,5,3179825,2017-02-25,17.01
3179893,2016-12-16,3,3179893,2016-12-15,51.16
3180130,2017-04-01,5,3180130,2017-03-31,239.39
3180130,2017-04-03,10,3180130,2017-04-03,116.77
3180150,2017-01-03,8,3180150,2017-01-02,17.05
3180240,2017-01-26,10,3180240,2017-01-25,34.11
3180240,2017-02-17,7,3180240,2017-02-16,34.11
3180305,2017-03-05,10,3180305,2017-03-05,115
3180546,2017-09-30,1,3180546,2017-09-30,30
3180723,2017-03-18,1,3180723,2017-03-17,42.63
3181006,2017-01-02,9,3181006,2017-01-01,48.17
3181031,2017-08-08,7,3181031,2017-08-07,42.23
3181086,2017-02-02,7,3181086,2017-02-01,35.03
3181169,2016-12-14,2,3181169,2016-12-13,281.38
3181169,2016-12-14,2,3181169,2016-12-14,102.32
3181169,2016-12-16,10,3181169,2016-12-16,29.84
3181169,2016-12-20,2,3181169,2016-12-20,21.32
3181169,2016-12-22,8,3181169,2016-12-22,54.57
3181169,2016-12-26,7,3181169,2016-12-25,260.06
3181169,2017-01-09,9,3181169,2017-01-08,85.81
3181169,2017-01-19,7,3181169,2017-01-18,85.81
3181169,2017-03-04,7,3181169,2017-03-03,85.43
3181169,2017-03-16,10,3181169,2017-03-15,85.06
3181169,2017-04-01,10,3181169,2017-04-01,63.79
3181169,2017-04-01,10,3181169,2017-03-31,21.26
3181169,2017-04-21,3,3181169,2017-04-20,84.46
3181169,2017-05-01,7,3181169,2017-04-30,76.01
3181199,2017-07-06,5,3181199,2017-07-05,17.01
3181200,2017-03-26,4,3181200,2017-03-25,75
3181200,2017-03-26,4,3181200,2017-03-26,122
3181200,2017-03-28,6,3181200,2017-03-27,46
3181200,2017-04-01,2,3181200,2017-03-31,22
3181200,2017-04-01,2,3181200,2017-04-01,64
3181200,2017-04-03,6,3181200,2017-04-02,86
3181200,2017-04-03,6,3181200,2017-04-03,50
3181232,2017-02-25,5,3181232,2017-02-24,17.01
3181271,2017-04-10,6,3181271,2017-04-09,20
3181281,2017-01-23,5,3181281,2017-01-22,89.08
3181281,2017-05-11,6,3181281,2017-05-11,355.24
3181353,2017-07-24,7,3181353,2017-07-23,25
3181353,2017-08-27,9,3181353,2017-08-27,20
3181423,2017-03-05,5,3181423,2017-03-04,42.63
3181423,2017-03-19,3,3181423,2017-03-19,29.84
3181464,2016-12-10,1,3181464,2016-12-09,85.27
3181464,2017-01-31,9,3181464,2017-01-30,17.09
3181651,2016-11-30,2,3181651,2016-11-30,562.75
3181651,2016-11-30,2,3181651,2016-11-29,375.16
3181651,2016-12-02,9,3181651,2016-12-01,93.79
3181651,2016-12-02,9,3181651,2016-12-02,450.2
3181651,2016-12-04,4,3181651,2016-12-03,37.52
3181651,2016-12-04,4,3181651,2016-12-04,46.9
3181651,2016-12-06,10,3181651,2016-12-06,140.69
3181651,2016-12-06,10,3181651,2016-12-05,150.07
3181651,2016-12-08,7,3181651,2016-12-07,665.92
3181651,2016-12-08,7,3181651,2016-12-08,375.16
3181651,2016-12-10,1,3181651,2016-12-09,562.75
3181651,2016-12-10,1,3181651,2016-12-10,515.85
3181651,2016-12-14,4,3181651,2016-12-13,187.58
3181651,2016-12-14,4,3181651,2016-12-14,234.48
3181651,2016-12-16,5,3181651,2016-12-15,656.54
3181651,2016-12-16,5,3181651,2016-12-16,131.31
3181651,2016-12-20,6,3181651,2016-12-19,18.76
3181651,2016-12-26,3,3181651,2016-12-25,1252.94
3181678,2017-03-29,10,3181678,2017-03-28,20
3181701,2017-02-28,5,3181701,2017-02-27,20
3181701,2017-03-04,3,3181701,2017-03-04,20
3181701,2017-03-14,6,3181701,2017-03-13,80
3181701,2017-03-26,1,3181701,2017-03-25,20
3181701,2017-03-28,10,3181701,2017-03-27,67
3181701,2017-03-28,10,3181701,2017-03-28,60
3181765,2017-02-24,8,3181765,2017-02-23,17.05
3181797,2016-12-04,4,3181797,2016-12-03,40
3181797,2017-01-21,6,3181797,2017-01-20,20
3181797,2017-01-21,6,3181797,2017-01-21,105
3181933,2017-02-10,1,3181933,2017-02-09,98.06
3181976,2017-01-16,10,3181976,2017-01-15,34.02
3181976,2017-04-22,10,3181976,2017-04-22,21.95
3182086,2016-11-23,1,3182086,2016-11-22,100
3182104,2017-02-04,9,3182104,2017-02-03,26.72
3182177,2016-12-29,7,3182177,2016-12-29,93.79
3182177,2017-01-16,2,3182177,2017-01-15,192.76
3182177,2017-01-16,2,3182177,2017-01-16,192.76
3182177,2017-02-01,2,3182177,2017-02-01,96.38
3182177,2017-04-16,8,3182177,2017-04-16,180.17
3182189,2016-12-25,7,3182189,2016-12-24,25
3182189,2017-01-20,10,3182189,2017-01-20,70
3182189,2017-04-18,9,3182189,2017-04-17,25
3182189,2017-06-13,2,3182189,2017-06-12,45
3182189,2017-07-11,10,3182189,2017-07-11,40
3182217,2017-02-09,2,3182217,2017-02-09,20
3182291,2017-01-31,9,3182291,2017-01-30,142.53
3182320,2017-01-02,2,3182320,2017-01-01,20
3182320,2017-07-21,3,3182320,2017-07-20,30
3182429,2016-12-16,10,3182429,2016-12-15,85.27
3182531,2017-01-23,5,3182531,2017-01-22,200
3182537,2016-12-08,7,3182537,2016-12-07,46.9
3182537,2017-08-29,2,3182537,2017-08-29,49.84
3182794,2016-12-19,9,3182794,2016-12-18,20
3182794,2017-04-22,1,3182794,2017-04-21,30
3182819,2017-01-28,2,3182819,2017-01-27,21.26
3182819,2017-02-25,5,3182819,2017-02-25,16.89
3182819,2017-03-19,3,3182819,2017-03-19,21.83
3182819,2017-03-21,5,3182819,2017-03-20,26.2
3182886,2017-01-11,10,3182886,2017-01-10,142.53
3182886,2017-01-11,10,3182886,2017-01-11,65.03
3183383,2016-12-28,9,3183383,2016-12-27,46.9
3183439,2016-12-29,7,3183439,2016-12-29,150
3183532,2017-03-19,3,3183532,2017-03-18,93.79
3183556,2017-01-21,5,3183556,2017-01-20,50
3183567,2016-12-15,9,3183567,2016-12-14,85.27
3183592,2016-11-23,10,3183592,2016-11-22,26.72
3183602,2017-02-20,8,3183602,2017-02-20,123.64
3183602,2017-03-12,5,3183602,2017-03-11,34.11
3183602,2017-08-17,9,3183602,2017-08-17,17.56
3183733,2017-03-26,4,3183733,2017-03-25,42.63
3183810,2016-11-24,2,3183810,2016-11-23,30
3183818,2017-04-16,9,3183818,2017-04-15,63.95
3183939,2017-02-04,9,3183939,2017-02-03,30
3183939,2017-02-04,9,3183939,2017-02-04,45
3183939,2017-02-08,8,3183939,2017-02-07,120
3183939,2017-02-08,8,3183939,2017-02-08,80
3183939,2017-04-25,6,3183939,2017-04-25,100
3184125,2017-01-12,4,3184125,2017-01-11,20
3184125,2017-01-12,4,3184125,2017-01-12,60
3184214,2017-02-25,9,3184214,2017-02-24,11.68
3184313,2017-05-24,9,3184313,2017-05-24,230
3184313,2017-09-07,4,3184313,2017-09-07,600
3184313,2017-09-07,4,3184313,2017-09-06,1000
3184438,2016-12-28,3,3184438,2016-12-27,100
3184438,2017-01-31,9,3184438,2017-01-31,100
3184514,2016-11-28,5,3184514,2016-11-27,200
3184538,2017-03-05,10,3184538,2017-03-04,17.05
3184592,2017-03-25,3,3184592,2017-03-24,89.08
3184592,2017-03-25,3,3184592,2017-03-25,496.27
3184696,2017-03-27,3,3184696,2017-03-26,20
3184720,2016-11-27,6,3184720,2016-11-26,100
3184720,2016-12-19,9,3184720,2016-12-18,216
3184720,2016-12-19,9,3184720,2016-12-19,80
3185379,2017-01-07,8,3185379,2017-01-06,17.05
3185379,2017-01-31,4,3185379,2017-01-31,17.16
3186121,2016-11-27,8,3186121,2016-11-26,42
3186121,2016-12-01,6,3186121,2016-12-01,50
3186121,2016-12-01,6,3186121,2016-11-30,37
3186131,2017-02-18,6,3186131,2017-02-17,115.81
3186131,2017-03-02,5,3186131,2017-03-01,35.63
3186131,2017-03-04,7,3186131,2017-03-03,62.36
3186131,2017-03-04,7,3186131,2017-03-04,17.82
3186328,2017-01-17,9,3186328,2017-01-16,90
3186463,2017-02-17,1,3186463,2017-02-16,353.85
3186463,2017-02-17,1,3186463,2017-02-17,499.66
3186463,2017-03-23,1,3186463,2017-03-23,128.72
3186463,2017-06-03,10,3186463,2017-06-03,127.58
3186463,2017-08-12,3,3186463,2017-08-11,47.4
3186498,2016-12-16,10,3186498,2016-12-15,213.8
3186839,2016-11-29,6,3186839,2016-11-28,200
3186839,2016-12-27,1,3186839,2016-12-26,200
3186839,2016-12-27,1,3186839,2016-12-27,50
3186913,2016-12-24,4,3186913,2016-12-23,25
3186913,2016-12-24,4,3186913,2016-12-24,25
3186925,2017-02-18,5,3186925,2017-02-17,238.74
3186925,2017-03-08,8,3186925,2017-03-08,22.17
3186932,2017-05-17,10,3186932,2017-05-17,36.36
3187063,2017-02-19,1,3187063,2017-02-18,385.36
3187083,2017-01-08,9,3187083,2017-01-07,20
3187168,2017-01-01,10,3187168,2016-12-31,50
3187236,2016-12-08,2,3187236,2016-12-07,60
3187272,2017-01-22,3,3187272,2017-01-22,89.08
3187405,2017-04-01,4,3187405,2017-03-31,200
3187405,2017-04-01,4,3187405,2017-04-01,250
3187416,2016-11-27,4,3187416,2016-11-26,20
3187432,2017-03-19,3,3187432,2017-03-18,20
3187432,2017-08-14,9,3187432,2017-08-14,20
3187432,2017-09-09,1,3187432,2017-09-08,20
3187439,2017-03-08,9,3187439,2017-03-07,50
